"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CCCR","China Commercial Credit, Inc.","3","51970287","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/cccr",
"CO","China Cord Blood Corporation","9.82","716891895.36","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"JRJC","China Finance Online Co. Limited","1.59","33739165.59","21219601","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/jrjc",
"HGSH","China HGS Real Estate, Inc.","1.55","69827500","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh",
"CLDC","China Lending Corporation","4.51","107152264.67","n/a","2014","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/cldc",
"LFC","China Life Insurance Company Limited","15.36","86829173760","n/a","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"XRF","China Rapid Finance Limited","5.93","385969800.08","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/xrf",
"CINF","Cincinnati Financial Corporation","72.66","11966240615.7","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cinf",
"CISN","Cision Ltd.","11.12","1340097910.24","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/cisn",
"CIT","CIT Group Inc (DEL)","49.08","7098295564.92","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cit",
"BLW","Citigroup Inc.","15.72","581700584.88","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"C","Citigroup Inc.","67.91","186973736994.27","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"C^K","Citigroup Inc.","29.65","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
"C^N","Citigroup Inc.","26.03","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"CZNC","Citizens & Northern Corp","23.83","289763434.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cznc",
"CZWI","Citizens Community Bancorp, Inc.","13.98","73687112.1","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/czwi",
"CFG","Citizens Financial Group, Inc.","37.07","18777669153.87","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg",
"CZFC","Citizens First Corporation","21.95","54305441.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/czfc",
"CIZN","Citizens Holding Company","25.6","125301222.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cizn",
"CIA","Citizens, Inc.","7.28","364595707.84","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"CHCO","City Holding Company","66.91","1043872277.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/chco",
"CIVB","Civista Bancshares, Inc. ","21.65","219946268.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civb",
"CIVBP","Civista Bancshares, Inc. ","67.5","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/civbp",
"CSBK","Clifton Bancorp Inc.","17.03","379752583.08","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/csbk",
"CME","CME Group Inc.","124.83","42416137867.77","n/a","2002","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cme",
"CNA","CNA Financial Corporation","49.02","13283444894.16","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cna",
"CCNE","CNB Financial Corporation","24.82","379676752.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccne",
"CNO","CNO Financial Group, Inc.","20.97","3592402406.64","n/a","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/cno",
"CWAY","Coastway Bancorp, Inc.","20.547","90251485.227","n/a","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cway",
"COBZ","CoBiz Financial Inc.","17.27","720795019.56","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cobz",
"CVLY","Codorus Valley Bancorp, Inc","28.75","242601613.75","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cvly",
"CNS","Cohen & Steers Inc","41.69","1929980225.69","n/a","2004","Finance","Investment Managers","http://www.nasdaq.com/symbol/cns",
"CIGI","Colliers International Group Inc. ","56.15","2106389594.55","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cigi",
"CBAN","Colony Bankcorp, Inc.","13.5","113929983","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cban",
"COLB","Columbia Banking System, Inc.","40.05","2336654411.55","n/a","1992","Finance","Major Banks","http://www.nasdaq.com/symbol/colb",
"CMA","Comerica Incorporated","74.67","13211830608.87","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cma",
"CBSH","Commerce Bancshares, Inc.","57.12","5804396283.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbsh",
"CBSHP","Commerce Bancshares, Inc.","26.29","2409226221.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbshp",
"CUBN","Commerce Union Bancshares, Inc.","24.42","191282592.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubn",
"CBU","Community Bank System, Inc.","56.54","2864496932.22","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbu",
"ESXB","Community Bankers Trust Corporation.","8.3","182357415.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esxb",
"CFBI","Community First Bancshares, Inc.","13.98","105384735","n/a","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbi",
"CTBI","Community Trust Bancorp, Inc.","45.35","801107795.35","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi",
"CWBC","Community West Bancshares","10.35","83867488.65","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cwbc",
"CNFR","Conifer Holdings, Inc.","7.05","53813136.45","n/a","2015","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cnfr",
"CNOB","ConnectOne Bancorp, Inc.","22.95","734525559.45","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cnob",
"CTO","Consolidated-Tomoka Land Co.","54.9","308922300","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/cto",
"CNACU","Constellation Alpha Capital Corp.","10.15","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/cnacu",
"CPSS","Consumer Portfolio Services, Inc.","4.56","105524856.96","n/a","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpss",
"CPAA","Conyers Park Acquisition Corp.","11.84","595700000","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/cpaa",
"CPAAU","Conyers Park Acquisition Corp.","12.6383","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/cpaau",
"CPAAW","Conyers Park Acquisition Corp.","2.55","0","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/cpaaw",
"GYC","Corporate Asset Backed Corp CABCO","23.85","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyc",
"CRVL","CorVel Corp.","48.15","903144157.2","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/crvl",
"ICBK","County Bancorp, Inc.","24.3","160844591.7","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/icbk",
"COWN","Cowen Inc.","16.1","478958690.7","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cown",
"COWNL","Cowen Inc.","26.8103","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cownl",
"CPF","CPB Inc.","32.23","987383518.66","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpf",
"PMTS","CPI Card Group Inc.","3.05","169555673.2","n/a","2015","Finance","Finance Companies","http://www.nasdaq.com/symbol/pmts",
"BAP","Credicorp Ltd.","182.03","17180413163.51","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bap",
"CACC","Credit Acceptance Corporation","241.8","4689023079","n/a","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cacc",
"USOI","Credit Suisse AG","21.91","0","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/usoi",
"CS","Credit Suisse Group","15.22","38902498378.4","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cs",
"CRESY","Cresud S.A.C.I.F. y A.","18.52","713690627.72","38536211","1997","Finance","Real Estate","http://www.nasdaq.com/symbol/cresy",
"CUNB","CU Bancorp (CA)","36.45","650028815.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cunb",
"CFR","Cullen/Frost Bankers, Inc.","95.45","6104068257.15","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfr",
"CUBI","Customers Bancorp, Inc","29.12","892129842.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubi",
"CUBS","Customers Bancorp, Inc","26.44","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cubs",
"CVBF","CVB Financial Corporation","22.63","2492435544.91","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvbf",
"CB","D/B/A Chubb Limited New","146.52","70297931753.28","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cb",
"DKT","Deutsch Bk Contingent Cap Tr V","26.44","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","19.05","39345740269.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK","Deutsche Bank AG","26.13","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dtk",
"DXB","Deutsche Bank AG","25.38","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DHIL","Diamond Hill Investment Group, Inc.","201.05","691846625.35","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/dhil",
"DCOM","Dime Community Bancshares, Inc.","19.95","750791237.7","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/dcom",
"DFS","Discover Financial Services","61.37","23332306020.65","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DNBF","DNB Financial Corp","35","149027970","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DGICA","Donegal Group, Inc.","15.8","431190642.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgica",
"DGICB","Donegal Group, Inc.","14.5","395712931.5","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/dgicb",
"EAGL","Double Eagle Acquisition Corp.","10","625000000","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Double Eagle Acquisition Corp.","10.45","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Double Eagle Acquisition Corp.","0.44","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"DNB","Dun & Bradstreet Corporation (The)","106.25","3920348537.5","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb",
"DFT","Dupont Fabros Technology, Inc.","59.61","4639810517.1","n/a","2007","Finance","Real Estate","http://www.nasdaq.com/symbol/dft",
"ETFC","E*TRADE Financial Corporation","38.69","10640166072.26","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/etfc",
"EBMT","Eagle Bancorp Montana, Inc.","18.2","69367643.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","64.1","2186420296.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"EWBC","East West Bancorp, Inc.","59.38","8579465323.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ewbc",
"EV","Eaton Vance Corporation","47.52","5484983644.8","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EHTH","eHealth, Inc.","18.13","334158091.12","n/a","2006","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ehth",
"ELEC","Electrum Special Acquisition Corporation","10.0892","252230000","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elec",
"ELECU","Electrum Special Acquisition Corporation","10.43","260750000","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecu",
"ELECW","Electrum Special Acquisition Corporation","0.36","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/elecw",
"ELVT","Elevate Credit, Inc.","8.07","336466327.11","n/a","2017","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/elvt",
"EFC","Ellington Financial LLC","16.2","520225691.4","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/efc",
"ESBK","Elmira Savings Bank NY (The)","19.9787","54042383.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"EMCI","EMC Insurance Group Inc.","28.05","596320167.3","n/a","1982","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","28.78","61973643.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"EIG","Employers Holdings Inc","43.25","1396024019","n/a","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/eig",
"ECPG","Encore Capital Group Inc","40.1","1032071384.1","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/ecpg",
"ENVA","Enova International, Inc.","15.15","507388362.15","n/a","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/enva",
"ESGR","Enstar Group Limited","202.8","3938885433.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esgr",
"ENFC","Entegra Financial Corp.","22.65","146289079.35","n/a","2014","Finance","Banks","http://www.nasdaq.com/symbol/enfc",
"EBTC","Enterprise Bancorp Inc","36.84","426183650.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","41.65","978011472.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/efsc",
"EFX","Equifax, Inc.","138.37","16633706074.15","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"EQFN","Equitable Financial Corp.","10.2","35006022.6","n/a","2015","Finance","Savings Institutions","http://www.nasdaq.com/symbol/eqfn",
"EQBK","Equity Bancshares, Inc.","31.73","387240440.01","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/eqbk",
"ERIE","Erie Indemnity Company","123.65","6465642178.2","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ESQ","Esquire Financial Holdings, Inc.","14.995","102821164.85","n/a","2017","Finance","Commercial Banks","http://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","15.21","176226132.42","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"ESNT","Essent Group Ltd.","39.19","3659547934.84","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"EEFT","Euronet Worldwide, Inc.","87.23","4573511468.24","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"EVBN","Evans Bancorp, Inc.","41.55","198066730.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/evbn",
"EVR","Evercore Partners Inc","71.6","2937835566.8","n/a","2006","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","263.21","10809846768.06","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","7.25","479205243.75","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/evri",
"FNB","F.N.B. Corporation","14.34","4633259836.38","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FANH","Fanhua Inc.","8.66","316507793.04","36548244","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fanh",
"FMAO","Farmers & Merchants Bancorp, Inc.","63.77","294663633.25","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fmao",
"FFKT","Farmers Capital Bank Corporation","40.05","300855680.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","14.85","401938891.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","19.359","72967962.159","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FBK","FB Financial Corporation","36.34","877997766.62","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/fbk",
"FFG","FBL Financial Group, Inc.","64.65","1610980313.85","n/a","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","48.4","2062568952.4","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","66.36","703246848.36","n/a","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"FII","Federated Investors, Inc.","28.92","2948659716.96","n/a","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FNHC","Federated National Holding Company","15.72","217544945.64","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FGL","Fidelity and Guaranty Life","31.1","1813604119.5","n/a","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/fgl",
"FNF","Fidelity National Financial, Inc.","44.59","15119197783.69","n/a","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","15.9","5391236706.9","n/a","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"LION","Fidelity Southern Corporation","23.21","611952724.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FSAM","Fifth Street Asset Management Inc.","4.55","226872573.2","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/fsam",
"FITB","Fifth Third Bancorp","26.48","19867133764.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","30.5","549000000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","35.25","2216121675","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","29.85","434085117.75","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNTE","FinTech Acquisition Corp. II","9.79","233915730.07","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnte",
"FNTEU","FinTech Acquisition Corp. II","10.35","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnteu",
"FNTEW","FinTech Acquisition Corp. II","1.25","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fntew",
"FAC","First Acceptance Corporation","1.11","45687612.21","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","44.72","4942909247.12","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBNC","First Bancorp","31.57","778674997.1","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","27.41","296500000.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FBP","First BanCorp.","6.08","1328227874.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"BUSE","First Busey Corporation","29.89","1143133963.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","23.6","205752045.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","31.11","103831242.72","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCNCA","First Citizens BancShares, Inc.","383.24","4602867612.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCF","First Commonwealth Financial Corporation","13.05","1272095795.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FCBC","First Community Bancshares, Inc.","28.11","478147614.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","20.3","135951739","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","27.15","432345125.1","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","53.51","542906573.9","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","28.25","1755187529","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","16.87","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","44.15","2919720382.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","48.2","589184750","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","17.49","193015984.59","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","16.56","552147593.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","27.37","208263639.78","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","30.79","4296640275.85","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/fhb",
"FHN","First Horizon National Corporation","17.51","4095295707.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"INBK","First Internet Bancorp","28.85","187457548.7","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.809","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","37.75","2130761302","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","40.79","1674608486.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","35.48","443102162.76","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","23.74","2667077445.74","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","16.07","194090985.22","n/a","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","53","118850062","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSBK","First South Bancorp Inc","16.97","161232241.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbk",
"FUNC","First United Corporation","14.95","105436818.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","11.11","67274305.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fusb",
"FSV","FirstService Corporation","63.18","2186809347.06","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsv",
"FPH","Five Point Holdings, LLC","14.01","872572851.45","n/a","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/fph",
"FBC","Flagstar Bancorp, Inc.","31","1768881359","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"FFIC","Flushing Financial Corporation","28.74","828032738.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FNBG","FNB Bancorp","27.38","200390195.14","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbg",
"FOR","Forestar Group Inc","17","712890767","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/for",
"FIG","Fortress Investment Group LLC","8.03","3109342111.15","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/fig",
"FMCI","Forum Merger Corporation","9.72","217314900","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmci",
"FMCIR","Forum Merger Corporation","0.36","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmcir",
"FMCIU","Forum Merger Corporation","10.2662","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger Corporation","0.39","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciw",
"FSB","Franklin Financial Network, Inc.","41.7","545967591.6","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/fsb",
"BEN","Franklin Resources, Inc.","45.42","25494995657.1","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ben",
"FRPH","FRP Holdings, Inc.","46.15","458781672.7","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","43.66","133829513.56","n/a","2012","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","14.69","28523396.72","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FULT","Fulton Financial Corporation","19.15","3347726400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"GCAP","GAIN Capital Holdings, Inc.","6.16","293709551.52","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gcap",
"GBL","Gamco Investors, Inc.","30.23","886480088.45","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/gbl",
"GZT","Gazit-Globe Ltd.","9.68","1903062899.76","n/a","2011","Finance","Real Estate","http://www.nasdaq.com/symbol/gzt",
"GNW","Genworth Financial Inc","3.65","1821163426.6","n/a","2004","Finance","Life Insurance","http://www.nasdaq.com/symbol/gnw",
"GABC","German American Bancorp, Inc.","34.53","791752769.01","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GTY","Getty Realty Corporation","25.26","874232938.8","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/gty",
"GBCI","Glacier Bancorp, Inc.","37.01","2835704423.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLBZ","Glen Burnie Bancorp","11","30692860","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GLBR","Global Brokerage, Inc.","2.05","12593775.25","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/glbr",
"GBLI","Global Indemnity Limited","39.2","688375088.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GBLIL","Global Indemnity Limited","25.71","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gblil",
